latent_id,activation,lemma,present_phones,past_phones
380,1.210572600364685,befall,B IH F AO L,B IH F EH L
380,1.209672212600708,waft,W AA F T,W AA F T IH D
380,1.209416389465332,infringe,IH N F R IH N JH,IH N F R IH N JH D
380,1.2093563079833984,emphasize,EH M F AH S AY Z,EH M F AH S AY Z D
380,1.2077865600585938,suffocate,S AH F AH K EY T,S AH F AH K EY T IH D
380,1.206798791885376,shuffle,SH AH F AH L,SH AH F AH L D
380,1.2062270641326904,diffuse,D IH F Y UW S,D IH F Y UW Z D
380,1.205113410949707,knife,N AY F,N AY F T
380,1.203992247581482,ruffle,R AH F AH L,R AH F AH L D
380,1.2023255825042725,rifle,R AY F AH L,R AY F AH L D
380,1.2016894817352295,refurbish,R IY F ER B IH SH,R IY F ER B IH SH T
380,1.1994798183441162,siphon,S AY F AH N,S AY F AH N D
380,1.1980149745941162,enfeeble,EH N F IY B AH L,EH N F IY B AH L D
380,1.1959660053253174,refinish,R IY F IH N IH SH,R IY F IH N IH SH T
380,1.1954855918884277,rough,R AH F,R AH F T
380,1.1936554908752441,waffle,W AA F AH L,W AA F AH L D
380,1.1933737993240356,surface,S ER F AH S,S ER F IH S T
380,1.1900303363800049,define,D IH F AY N,D IH F AY N D
380,1.1896110773086548,refrain,R IH F R EY N,R IH F R EY N D
380,1.1895267963409424,coiffe,K OY F,K OY F T
380,1.1870474815368652,muffle,M AH F AH L,M AH F AH L D
380,1.1865638494491577,orphan,AO R F AH N,AO R F AH N D
380,1.1837655305862427,goof,G UW F,G UW F T
380,1.1832835674285889,defer,D IH F ER,D IH F ER D
380,1.1825883388519287,bifurcate,B IH F ER K EY T,B IH F ER K EY T IH D
380,1.1822926998138428,huff,HH AH F,HH AH F T
380,1.1820865869522095,buffer,B AH F ER,B AH F ER D
380,1.180307388305664,refute,R IH F Y UW T,R IH F Y UW T IH D
380,1.179248571395874,lift,L IH F T,L IH F T AH D
380,1.179084062576294,luff,L AH F,L AH F T
380,1.1790333986282349,gift,G IH F T,G IH F T AH D
380,1.1786960363388062,chauffeur,SH OW F ER,SH OW F ER D
380,1.1780235767364502,outfit,AW T F IH T,AW T F IH T IH D
380,1.1771574020385742,refuel,R IY F Y UW AH L,R IY F Y UW AH L D
380,1.1753170490264893,half,HH AE F,HH AE V D
380,1.171949863433838,riff,R IH F,R IH F T
380,1.171898603439331,laugh,L AE F,L AE F T
380,1.171534538269043,defy,D IH F AY,D IH F AY D
380,1.1695747375488281,refill,R IY F IH L,R IY F IH L D
380,1.1671658754348755,cuff,K AH F,K AH F T
380,1.1668899059295654,newfangle,N UW F AE NG G AH L,N UW F AE NG G AH L D
380,1.1668592691421509,cough,K AA F,K AO F T
380,1.164456844329834,buffet,B AH F AH T,B AH F EY D
380,1.1642361879348755,outfox,AW T F AA K S,AW T F AA K S T
380,1.1628832817077637,baffle,B AE F AH L,B AE F AH L D
380,1.1626497507095337,reflag,R IY F L AE G,R IY F L AE G D
380,1.1622633934020996,refit,R IY F IH T,R IY F IH T IH D
380,1.1618976593017578,refile,R IY F AY L,R IY F AY L D
380,1.157167911529541,inflate,IH N F L EY T,IH N F L EY T IH D
380,1.1527845859527588,chafe,CH EY F,CH EY F T
380,1.1526145935058594,surf,S ER F,S ER F T
380,1.1486992835998535,refuse,R AH F Y UW Z,R AH F Y UW Z D
380,1.140017032623291,tuft,T AH F T,T AH F T IH D
380,1.132656455039978,unfold,AH N F OW L D,AH N F OW L D IH D
380,1.129439115524292,defect,D IY F EH K T,D IH F EH K T IH D
380,1.128558874130249,perfect,P ER F EH K T,P ER F EH K T IH D
380,1.1266165971755981,suffuse,S AH F Y UW Z,S AH F Y UW Z D
380,1.126131534576416,infer,IH N F ER,IH N F ER D
380,1.1222693920135498,inflame,IH N F L EY M,IH N F L EY M D
380,1.1210284233093262,perfume,P ER F Y UW M,P ER F Y UW M D
380,1.1187324523925781,defame,D IH F EY M,D IH F EY M D
380,1.1165459156036377,tough,T AH F,T AH F T
380,1.1155450344085693,defuse,D IH F Y UW Z,D IH F Y UW Z D
380,1.1071938276290894,refocus,R IY F OW K AH S,R IY F OW K AH S T
380,1.0956752300262451,infuriate,IH N F Y UH R IY EY T,IH N F Y UH R IY EY T IH D
380,1.07589590549469,refrigerate,R IH F R IH JH ER EY T,R IH F R IH JH ER EY T IH D
380,1.0665595531463623,safeguard,S EY F G AA R D,S EY F G AA R D IH D
380,1.0609071254730225,infuse,IH N F Y UW Z,IH N F Y UW Z D
380,1.0519311428070068,influence,IH N F L UW AH N S,IH N F L UW AH N S T
380,1.0439887046813965,infiltrate,IH N F IH L T R EY T,IH N F IH L T R EY T IH D
380,0.9800952076911926,asphyxiate,AE S F IH K S IY EY T,AE S F IH K S IY EY T IH D
380,0.9427152276039124,alphabetize,AE L F AH B AH T AY Z,AE L F AH B AH T AY Z D
380,0.8986039757728577,reformulate,R IY F AO R M Y AH L EY T,R IY F AO R M Y AH L EY T IH D
380,0.8777910470962524,infatuate,IH N F AE CH UW EY T,IH N F AE CH UW EY T IH D
380,0.8485591411590576,enfranchise,IH N F R AE N CH AY Z,EH N F R AE N CH AY Z D
380,0.1505473256111145,zap,Z AE P,Z AE P T
380,0.14906716346740723,arrive,ER AY V,ER AY V D
380,0.13867011666297913,stew,S T UW,S T UW D
380,0.11675506085157394,hoist,HH OY S T,HH OY S T AH D
380,0.11102844774723053,coif,K W AA F,K OY F T
380,0.11102844774723053,quaff,K W AA F,K W AA F AH D
380,0.1106286272406578,dart,D AA R T,D AA R T IH D
380,0.10365178436040878,chuckle,CH AH K AH L,CH AH K AH L D
380,0.10212019830942154,knight,N AY T,N AY T IH D
380,0.10100781172513962,dodge,D AA JH,D AA JH D
380,0.09185917675495148,chuck,CH AH K,CH AH K T
380,0.08618031442165375,live,L AY V,L IH V D
380,0.08198679238557816,last,L AE S T,L AE S T AH D
380,0.08005627989768982,soil,S OY L,S OY L D
381,1.27609121799469,voyage,V OY AH JH,V OY AH JH D
381,1.2753041982650757,voice,V OY S,V OY S T
381,1.2749712467193604,void,V OY D,V OY D IH D
381,1.266966462135315,join,JH OY N,JH OY N D
381,1.2626795768737793,joint,JH OY N T,JH OY N T AH D
381,1.2495743036270142,boycott,B OY K AA T,B OY K AA T IH D
381,1.2436509132385254,poise,P OY Z,P OY Z D
381,1.242883563041687,foist,F OY S T,F OY S T IH D
381,1.232324481010437,foil,F OY L,F OY L D
381,1.2263215780258179,coil,K OY L,K OY L D
381,1.2233866453170776,boil,B OY L,B OY L D
381,1.2214226722717285,point,P OY N T,P OY N T IH D
381,1.2194759845733643,soil,S OY L,S OY L D
381,1.2101479768753052,coiffe,K OY F,K OY F T
381,1.164340853691101,toy,T OY,T OY D
381,1.1384968757629395,hoist,HH OY S T,HH OY S T AH D
381,0.20095914602279663,evade,IH V EY D,IH V EY D IH D
381,0.15800167620182037,blitz,B L IH T S,B L IH T S T
381,0.15191258490085602,buoy,B UW IY,B UW IY D
381,0.14658425748348236,decease,D IH S IY S,D IH S IY S T
381,0.14414691925048828,boost,B UW S T,B UW S T IH D
381,0.14084577560424805,fool,F UW L,F UW L D
381,0.14021611213684082,goof,G UW F,G UW F T
381,0.13774599134922028,coole,K UW L,K UW L D
381,0.13647882640361786,pool,P UW L,P UW L D
381,0.13050097227096558,dupe,D UW P,D UW P T
381,0.13010907173156738,poop,P UW P,P UW P T
381,0.1251874566078186,duke,D UW K,D UW K T
381,0.12064896523952484,soup,S UW P,S UW P T
381,0.11933235824108124,loose,L UW S,L UW S T
381,0.11627568304538727,tool,T UW L,T UW L D
381,0.10625924170017242,gild,G IH L D,G IH L D IH D
382,1.0823181867599487,depressurize,D IH P R EH SH ER AY Z,D IH P R EH SH ER AY Z D
382,0.8921372294425964,enfranchise,IH N F R AE N CH AY Z,EH N F R AE N CH AY Z D
382,0.8017435669898987,immortalize,IH M AO R T AH L AY Z,IH M AO R T AH L AY Z D
382,0.5964711308479309,reorganize,R IY AO R G AH N AY Z,R IY AO R G AH N AY Z D
382,0.5669556260108948,demobilize,D IH M OW B AH L AY Z,D IH M OW B AH L AY Z D
382,0.5215100646018982,revitalize,R IY V AY T AH L AY Z,R IY V AY T AH L AY Z D
382,0.5110746622085571,radicalize,R AE D IH K AH L AY Z,R AE D IH K AH L AY Z D
382,0.5020941495895386,internalize,IH N T ER N AH L AY Z,IH N T ER N AH L AY Z D
382,0.40706390142440796,refrigerate,R IH F R IH JH ER EY T,R IH F R IH JH ER EY T IH D
382,0.30529817938804626,impress,IH M P R EH S,IH M P R EH S T
382,0.28904393315315247,depress,D IH P R EH S,D IH P R EH S T
382,0.19017785787582397,varnish,V AA R N IH SH,V AA R N IH SH T
382,0.17647817730903625,repress,R IY P R EH S,R IY P R EH S T
382,0.13883933424949646,decry,D IH K R AY,D IH K R AY D
382,0.1279451698064804,floor,F L AO R,F L AO R D
382,0.10367519408464432,score,S K AO R,S K AO R D
383,1.3820582628250122,rejuvenate,R IH JH UW V AH N EY T,R IH JH UW V AH N EY T IH D
383,1.2636605501174927,perceive,P ER S IY V,P ER S IY V D
383,1.2376470565795898,aggrieve,AH G R IY V,AH G R IY V D
383,1.2342685461044312,dishevel,D IH SH EH V AH L,D IH SH EH V AH L D
383,1.2340915203094482,relieve,R IH L IY V,R IH L IY V D
383,1.2280571460723877,reserve,R IH Z ER V,R IH Z ER V D
383,1.2210625410079956,receive,R AH S IY V,R AH S IY V D
383,1.212228775024414,forgive,F ER G IH V,F ER G EY V
383,1.2089226245880127,intervene,IH N T ER V IY N,IH N T ER V IY N D
383,1.20706307888031,recover,R IH K AH V ER,R AH K AH V ER D
383,1.2067993879318237,aggravate,AE G R AH V EY T,AE G R AH V EY T IH D
383,1.1959601640701294,believe,B IH L IY V,B IH L IY V D
383,1.1945643424987793,observe,AH B Z ER V,AH B Z ER V D
383,1.1933256387710571,renovate,R EH N AH V EY T,R EH N AH V EY T IH D
383,1.1926486492156982,deceive,D IH S IY V,D IH S IY V D
383,1.1904109716415405,survive,S ER V AY V,S ER V AY V D
383,1.1871265172958374,revive,R IH V AY V,R IH V AY V D
383,1.1840165853500366,impoverish,IH M P AA V R IH SH,IH M P AA V R IH SH T
383,1.1816681623458862,deserve,D IH Z ER V,D IH Z ER V D
383,1.1801552772521973,bedevil,B IH D EH V AH L,B IH D EH V AH L D
383,1.1733287572860718,approve,AH P R UW V,AH P R UW V D
383,1.170228123664856,supervise,S UW P ER V AY Z,S UW P ER V AY Z D
383,1.165636420249939,motivate,M OW T AH V EY T,M OW T AH V EY T AH D
383,1.1649478673934937,remove,R IY M UW V,R IY M UW V D
383,1.1573542356491089,relive,R IY L IH V,R IY L IH V D
383,1.1572588682174683,outlive,AW T L IH V,AW T L IH V D
383,1.1546849012374878,televise,T EH L AH V AY Z,T EH L AH V AY Z D
383,1.1450319290161133,behave,B IH HH EY V,B IH HH EY V D
383,1.1450260877609253,reinvite,R IY IH N V AY T,R IY IH N V AY T IH D
383,1.1376951932907104,abbreviate,AH B R IY V IY EY T,AH B R IY V IY EY T IH D
383,1.134722113609314,persevere,P ER S AH V IH R,P ER S AH V IH R D
383,1.1317137479782104,salivate,S AE L AH V EY T,S AE L AH V EY T IH D
383,1.1225651502609253,strive,S T R AY V,S T R OW V
383,1.118543028831482,evolve,IH V AA L V,IH V AA L V D
383,1.1094979047775269,interview,IH N T ER V Y UW,IH N T ER V Y UW D
383,1.0969985723495483,archive,AA R K AY V,AA R K AY V D
383,1.0868421792984009,activate,AE K T AH V EY T,AE K T AH V EY T IH D
383,1.010250210762024,starve,S T AA R V,S T AA R V D
383,1.0059692859649658,reinvigorate,R IY IH N V IH G ER EY T,R IY IH N V IH G ER EY T IH D
383,0.8463921546936035,individualize,IH N D IH V IH JH UW AH L AY Z,IH N D IH V IH JH UW AH L AY Z D
383,0.76731276512146,undervalue,AH N D ER V AE L Y UW,AH N D ER V AE L Y UW D
383,0.25303906202316284,cloister,K L OY S T ER,K L OY S T ER D
383,0.20196156203746796,adhere,AH D HH IH R,AE D HH IH R D
383,0.1538696587085724,yelp,Y EH L P,Y EH L P D
383,0.14606016874313354,employ,EH M P L OY,EH M P L OY D
383,0.14245030283927917,pervert,P ER V ER T,P ER V ER T IH D
383,0.12479591369628906,release,R IY L IY S,R IY L IY S T
383,0.12434253841638565,splurge,S P L ER JH,S P L ER JH D
383,0.1213114783167839,rifle,R AY F AH L,R AY F AH L D
383,0.1169850081205368,burgeon,B ER JH AH N,B ER JH AH N D
383,0.11256195604801178,group,G R UW P,G R UW P T
383,0.10608216375112534,streak,S T R IY K,S T R IY K T
383,0.10378948599100113,garner,G AA R N ER,G AA R N ER D
383,0.09429918974637985,flop,F L AA P,F L AA P T
383,0.06387858092784882,fester,F EH S T ER,F EH S T ER D
384,0.8517369627952576,creolize,K R IY OW L AY Z,K R IY OW L AY Z D
384,0.83802729845047,equalize,IY K W AH L AY Z,IY K W AH L AY Z D
384,0.8175089359283447,burglarize,B ER G L ER AY Z,B ER G L ER AY Z D
384,0.7130166888237,anglicize,AE NG L IH S AY Z,AE NG L IH S AY Z D
384,0.7083654403686523,socialize,S OW SH AH L AY Z,S OW SH AH L AY Z D
384,0.6982117891311646,legalize,L IY G AH L AY Z,L IY G AH L AY Z D
384,0.6952758431434631,fertilize,F ER T AH L AY Z,F ER T AH L AY Z D
384,0.687458336353302,organize,AO R G AH N AY Z,AO R G AH N AY Z D
384,0.6692430973052979,localize,L OW K AH L AY Z,L OW K AH L AY Z D
384,0.6676520705223083,immunize,IH M Y UW N AY Z,IH M Y AH N AY Z D
384,0.6608448624610901,exercise,EH K S ER S AY Z,EH K S ER S AY Z D
384,0.609103262424469,pasteurize,P AE S CH ER AY Z,P AE S CH ER AY Z D
384,0.6028319001197815,oxidize,AA K S AH D AY Z,AA K S AH D AY Z D
384,0.5909764170646667,fossilize,F AA S AH L AY Z,F AA S AH L AY Z D
384,0.5774871706962585,mobilize,M OW B AH L AY Z,M OW B AH L AY Z D
384,0.5657214522361755,catalyze,K AE T AH L AY Z,K AE T AH L AY Z D
384,0.559966504573822,plagiarize,P L EY JH ER AY Z,P L EY JH ER AY Z D
384,0.5590850114822388,pressurize,P R EH SH ER AY Z,P R EH SH ER AY Z D
384,0.5581857562065125,paralyze,P EH R AH L AY Z,P EH R AH L AY Z D
384,0.5555894374847412,utilize,Y UW T AH L AY Z,Y UW T AH L AY Z D
384,0.5492573976516724,civilize,S IH V AH L AY Z,S IH V AH L AY Z D
384,0.5380488634109497,advertise,AE D V ER T AY Z,AE D V ER T AY Z D
384,0.53261399269104,emphasize,EH M F AH S AY Z,EH M F AH S AY Z D
384,0.5316205620765686,finalize,F AY N AH L AY Z,F AY N AH L AY Z D
384,0.5258998274803162,pulverize,P AH L V ER AY Z,P AH L V ER AY Z D
384,0.523665726184845,colonize,K AA L AH N AY Z,K AA L AH N AY Z D
384,0.5191966891288757,panelize,P AE N AH L AY Z,P AE N AH L AY Z D
384,0.5095304846763611,winterize,W IH N T ER AY Z,W IH N T ER AY Z D
384,0.48796069622039795,eulogize,Y UW L AH JH AY Z,Y UW L AH JH AY Z D
384,0.48465538024902344,jeopardize,JH EH P ER D AY Z,JH EH P ER D AY Z D
384,0.4786945581436157,reauthorize,R IY AO TH ER AY Z,R IY AO TH ER AY Z D
384,0.4717992842197418,glamorize,G L AE M ER AY Z,G L AE M ER AY Z D
384,0.46617910265922546,franchise,F R AE N CH AY Z,F R AE N CH AY Z D
384,0.4623996615409851,demonize,D IY M AH N AY Z,D IY M AH N AY Z D
384,0.4609920382499695,penalize,P EH N AH L AY Z,P IY N AH L AY Z D
384,0.4600028395652771,modernize,M AA D ER N AY Z,M AA D ER N AY Z D
384,0.44827577471733093,canonize,K AE N AH N AY Z,K AE N AH N AY Z D
384,0.4466952681541443,supervise,S UW P ER V AY Z,S UW P ER V AY Z D
384,0.4189494848251343,explore,IH K S P L AO R,IH K S P L AO R D
384,0.41608771681785583,sanitize,S AE N IH T AY Z,S AE N IH T AY Z D
384,0.40627017617225647,mechanize,M EH K AH N AY Z,M EH K AH N AY Z D
384,0.402760773897171,televise,T EH L AH V AY Z,T EH L AH V AY Z D
384,0.38406190276145935,mesmerize,M EH Z M ER AY Z,M EH Z M ER AY Z D
384,0.3807196319103241,comprise,K AH M P R AY Z,K AH M P R AY Z D
384,0.3186921179294586,digitize,D IH JH AH T AY Z,D IH JH AH T AY Z D
384,0.20400774478912354,extol,IH K S T OW L,IH K S T OW L D
384,0.14420922100543976,email,IY M EY L,IY M EY L D
384,0.11437934637069702,stroll,S T R OW L,S T R OW L D
384,0.10344397276639938,acquire,AH K W AY ER,AH K W AY ER D
384,0.09813545644283295,reload,R IY L OW D,R IY L OW D IH D
385,0.7396125197410583,recognise,R EH K AH G N AY Z,R EH K AH G N AY Z D
385,0.7396125197410583,recognize,R EH K AH G N AY Z,R EH K AH G N AY Z D
385,0.7191287875175476,prescribe,P R AH S K R AY B,P R IY S K R AY B D
385,0.700666606426239,proscribe,P R OW S K R AY B,P R OW S K R AY B D
385,0.6953299045562744,subscribe,S AH B S K R AY B,S AH B S K R AY B D
385,0.5820080637931824,traumatize,T R AO M AH T AY Z,T R AO M AH T AY Z D
385,0.5414407849311829,sensitize,S EH N S AH T AY Z,S EH N S AH T AY Z D
385,0.5232266187667847,reconcile,R EH K AH N S AY L,R EH K AH N S AY L D
385,0.5092671513557434,subsidize,S AH B S IH D AY Z,S AH B S IH D AY Z D
385,0.5031244158744812,dramatize,D R AA M AH T AY Z,D R AE M AH T AY Z D
385,0.4953633248806,privatize,P R IH V AH T AY Z,P R AY V AH T AY Z D
385,0.47265711426734924,aluminize,AH L UW M AH N AY Z,AH L UW M AH N AY Z D
385,0.4672999680042267,balkanize,B AO L K AH N AY Z,B AO L K AH N AY Z D
385,0.4324614703655243,militarize,M IH L AH T ER AY Z,M IH L AH T ER AY Z D
385,0.4292174279689789,deputize,D EH P Y AH T AY Z,D EH P Y AH T AY Z D
385,0.4025730788707733,harmonize,HH AA R M AH N AY Z,HH AA R M AH N AY Z D
385,0.3736630082130432,miniaturize,M IH N IH CH ER AY Z,M IH N IH CH ER AY Z D
385,0.36954188346862793,sympathize,S IH M P AH TH AY Z,S IH M P AH TH AY Z D
385,0.337455153465271,hypnotize,HH IH P N AH T AY Z,HH IH P N AH T AY Z D
385,0.321738600730896,carbonize,K AA R B AH N AY Z,K AA R B AH N AY Z D
385,0.3113820254802704,galvanize,G AE L V AH N AY Z,G AE L V AH N AY Z D
385,0.30610597133636475,delegate,D EH L AH G EY T,D EH L AH G EY T AH D
385,0.2971072196960449,brutalize,B R UW T AH L AY Z,B R UW T AH L AY Z D
385,0.29366931319236755,relegate,R EH L AH G EY T,R EH L AH G EY T IH D
385,0.2827381193637848,unionize,Y UW N Y AH N AY Z,Y UW N Y AH N AY Z D
385,0.27485600113868713,mechanize,M EH K AH N AY Z,M EH K AH N AY Z D
385,0.23932461440563202,second,S EH K AH N D,S EH K AH N D IH D
385,0.2154848873615265,dedicate,D EH D AH K EY T,D EH D AH K EY T AH D
385,0.1972997933626175,decorate,D EH K ER EY T,D EH K ER EY T IH D
385,0.11327037215232849,draw,D R AO,D R UW
385,0.10693886876106262,beckon,B EH K AH N,B EH K AH N D
386,0.9906966090202332,postmark,P OW S T M AA R K,P OW S T M AA R K T
386,0.8705146312713623,trademark,T R EY D M AA R K,T R EY D M AA R K T
386,0.6796877980232239,sabotage,S AE B AH T AA ZH,S AE B AH T AA ZH D
386,0.5238103866577148,sodomize,S AO D AH M AY Z,S AO D AH M AY Z D
386,0.5022755265235901,sanitize,S AE N IH T AY Z,S AE N IH T AY Z D
386,0.47977644205093384,optimize,AA P T AH M AY Z,AA P T AH M AY Z D
386,0.4775082468986511,minimize,M IH N AH M AY Z,M IH N AH M AY Z D
386,0.4155467450618744,socialize,S OW SH AH L AY Z,S OW SH AH L AY Z D
386,0.40307196974754333,supercharge,S UW P ER CH AA R JH,S UW P ER CH AA R JH D
386,0.36460423469543457,panelize,P AE N AH L AY Z,P AE N AH L AY Z D
386,0.35737574100494385,photoshop,F OW T OW SH AA P,F OW T OW SH AA P T
386,0.34522539377212524,finalize,F AY N AH L AY Z,F AY N AH L AY Z D
386,0.30957964062690735,civilize,S IH V AH L AY Z,S IH V AH L AY Z D
386,0.29941505193710327,penalize,P EH N AH L AY Z,P IY N AH L AY Z D
386,0.29648229479789734,localize,L OW K AH L AY Z,L OW K AH L AY Z D
386,0.2931244969367981,digitize,D IH JH AH T AY Z,D IH JH AH T AY Z D
386,0.2866321802139282,catalyze,K AE T AH L AY Z,K AE T AH L AY Z D
386,0.27601057291030884,canonize,K AE N AH N AY Z,K AE N AH N AY Z D
386,0.14507856965065002,facet,F AE S AH T,F AE S AH T IH D
386,0.09115298092365265,serrate,S EH R EY T,S EH R EY T IH D
386,0.08086235821247101,pilot,P AY L AH T,P AY L AH T IH D
387,1.2344048023223877,attenuate,AH T EH N Y UW EY T,AH T EH N Y UW EY T IH D
387,1.0890414714813232,interpolate,IH T ER P AH L EY T,IH T ER P AH L EY T IH D
387,1.0614161491394043,string,S T R IH NG,S T R AH NG
387,1.0593377351760864,stymie,S T AY M IY,S T AY M IY D
387,1.0462658405303955,stimulate,S T IH M Y AH L EY T,S T IH M Y AH L EY T IH D
387,1.0422825813293457,strap,S T R AE P,S T R AE P T
387,1.0421028137207031,streak,S T R IY K,S T R IY K T
387,1.0416195392608643,straddle,S T R AE D AH L,S T R AE D AH L D
387,1.0412360429763794,story,S T AO R IY,S T AO R IY D
387,1.0388263463974,stone,S T OW N,S T OW N D
387,1.0317667722702026,stereotype,S T EH R IY AH T AY P,S T EH R IY AH T AY P T
387,1.0315991640090942,stipulate,S T IH P Y AH L EY T,S T IH P Y AH L EY T IH D
387,1.0311771631240845,stockpile,S T AA K P AY L,S T AA K P AY L D
387,1.0310193300247192,stamp,S T AE M P,S T AE M P T
387,1.0253130197525024,stink,S T IH NG K,S T AE NG K
387,1.0249614715576172,stomp,S T AA M P,S T AA M P T
387,1.021546483039856,store,S T AO R,S T AO R D
387,1.0210800170898438,autograph,AO T AH G R AE F,AO T AH G R AE F T
387,1.0208733081817627,stage,S T EY JH,S T EY JH D
387,1.0171074867248535,stand,S T AE N D,S T UH D
387,1.0168365240097046,stagger,S T AE G ER,S T AE G ER D
387,1.0157711505889893,stonewall,S T OW N W AO L,S T OW N W AO L D
387,1.0151108503341675,stain,S T EY N,S T EY N D
387,1.0147606134414673,strip,S T R IH P,S T R IH P T
387,1.0137784481048584,stifle,S T AY F AH L,S T AY F AH L D
387,1.0101596117019653,star,S T AA R,S T AA R D
387,1.0096312761306763,stun,S T AH N,S T AH N D
387,1.0086289644241333,stem,S T EH M,S T EH M D
387,1.0086227655410767,sting,S T IH NG,S T AH NG
387,1.0083177089691162,stump,S T AH M P,S T AH M P T
387,1.0067811012268066,stoke,S T OW K,S T OW K T
387,1.0062685012817383,stare,S T EH R,S T EH R D
387,1.006056308746338,startle,S T AA R T AH L,S T AA R T AH L D
387,1.005854606628418,stalk,S T AO K,S T AO K T
387,1.0051759481430054,stanch,S T AE N CH,S T AE N CH T
387,1.0039929151535034,stack,S T AE K,S T AE K T
387,1.0027889013290405,attempt,AH T EH M P T,AH T EH M P T IH D
387,1.0013256072998047,attire,AH T AY ER,AH T AY R D
387,1.000912070274353,steer,S T IH R,S T IH R D
387,0.999038577079773,attach,AH T AE CH,AH T AE CH T
387,0.9989711046218872,stub,S T AH B,S T AH B D
387,0.998045027256012,sterilize,S T EH R AH L AY Z,S T EH R AH L AY Z D
387,0.997551679611206,strike,S T R AY K,S T R AH K
387,0.9972419738769531,standardize,S T AE N D ER D AY Z,S T AE N D ER D AY Z D
387,0.9955673217773438,strangle,S T R AE NG G AH L,S T R AE NG G AH L D
387,0.9953556656837463,stop,S T AA P,S T AA P T
387,0.9946824312210083,stripe,S T R AY P,S T R AY P T
387,0.9943486452102661,attack,AH T AE K,AH T AE K T
387,0.9928962588310242,stock,S T AA K,S T AA K T
387,0.9925844073295593,stabilize,S T EY B AH L AY Z,S T EY B AH L AY Z D
387,0.9925625324249268,attune,AH T UW N,AH T UW N D
387,0.9925208687782288,step,S T EH P,S T EH P T
387,0.9909487366676331,stitch,S T IH CH,S T IH CH T
387,0.9904952049255371,steady,S T EH D IY,S T EH D IY D
387,0.9872403740882874,start,S T AA R T,S T AA R T IH D
387,0.987119734287262,style,S T AY L,S T AY L D
387,0.9862048029899597,stunt,S T AH N T,S T AH N T IH D
387,0.9839286804199219,starch,S T AA R CH,S T AA R CH T
387,0.9831671714782715,stake,S T EY K,S T EY K T
387,0.9829467535018921,stash,S T AE SH,S T AE SH T
387,0.9813621044158936,study,S T AH D IY,S T AH D IY D
387,0.9781503081321716,starve,S T AA R V,S T AA R V D
387,0.9776943922042847,straggle,S T R AE G AH L,S T R AE G AH L D
387,0.9743630886077881,stoop,S T UW P,S T UW P T
387,0.9725910425186157,stall,S T AO L,S T AO L D
387,0.972478985786438,stride,S T R AY D,S T R OW D
387,0.9688026905059814,stucco,S T AH K OW,S T AH K OW D
387,0.9683679938316345,stretch,S T R EH CH,S T R EH CH T
387,0.9677603244781494,stumble,S T AH M B AH L,S T AH M B AH L D
387,0.9673000574111938,stray,S T R EY,S T R EY D
387,0.9628545045852661,stampede,S T AE M P IY D,S T AE M P IY D IH D
387,0.9622264504432678,stud,S T AH D,S T AH D IH D
387,0.955900251865387,strand,S T R AE N D,S T R AE N D IH D
387,0.954886257648468,stow,S T OW,S T OW D
387,0.9543681144714355,struggle,S T R AH G AH L,S T R AH G AH L D
387,0.9524394273757935,still,S T IH L,S T IH L D
387,0.9512656927108765,strive,S T R AY V,S T R OW V
387,0.948206901550293,stroke,S T R OW K,S T R OW K T
387,0.9479774236679077,attribute,AE T R AH B Y UW T,AH T R IH B Y AH T IH D
387,0.945241391658783,staple,S T EY P AH L,S T EY P AH L D
387,0.9447451829910278,eat,IY T,EY T
387,0.9440646171569824,station,S T EY SH AH N,S T EY SH AH N D
387,0.9430990815162659,state,S T EY T,S T EY T IH D
387,0.9409564137458801,structure,S T R AH K CH ER,S T R AH K CH ER D
387,0.9405701160430908,atrophy,AE T R AH F IY,AE T R AH F IY D
387,0.9366291761398315,stream,S T R IY M,S T R IY M D
387,0.9355183839797974,stress,S T R EH S,S T R EH S T
387,0.9332934021949768,storm,S T AO R M,S T AO R M D
387,0.9325791597366333,stigmatize,S T IH G M AH T AY Z,S T IH G M AH T AY Z D
387,0.932464599609375,stratify,S T R AE T AH F AY,S T R AE T AH F AY D
387,0.9303263425827026,automate,AO T AH M EY T,AO T AH M EY T IH D
387,0.9303045272827148,stay,S T EY,S T EY D
387,0.9302047491073608,stilt,S T IH L T,S T IH L T IH D
387,0.9244880676269531,stagnate,S T AE G N EY T,S T AE G N EY T IH D
387,0.9209527969360352,stir,S T ER,S T ER D
387,0.9188179969787598,stew,S T UW,S T UW D
387,0.9185983538627625,stave,S T EY V,S T EY V D
387,0.9145941138267517,strain,S T R EY N,S T R EY N D
387,0.9145709872245789,it,IH T,IH T
387,0.9050772190093994,stroll,S T R OW L,S T R OW L D
387,0.9015856981277466,steep,S T IY P,S T IY P T
387,0.8849980235099792,autopsy,AO T AA P S IY,AO T AA P S IY D
387,0.8672530651092529,steal,S T IY L,S T OW L
387,0.8306504487991333,stylize,S T AY L AY Z,S T AY L AY Z D
387,0.8293777108192444,stalemate,S T EY L M EY T,S T EY L M EY T IH D
387,0.8171114325523376,steamroller,S T IY M R OW L ER,S T IY M R OW L ER D
387,0.7188941240310669,streamline,S T R IY M L AY N,S T R IY M L AY N D
387,0.7123467922210693,itemize,AY T AH M AY Z,AY T AH M AY Z D
387,0.29521286487579346,outlaw,AW T L AO,AW T L AO D
